trait,location_year,location,pearson,spearman,ndcg_at_10,n_test_genotypes,iteration,fold,seed,cv_scheme,model
SdW_z,AUS_2018,AUS,0.259079475,0.210709804,0.688996876,96,12,5,2012,CV2,RKHS
SdW_z,AUS_2019,AUS,0.294239199,0.338480745,0.694167997,48,12,5,2012,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.050572136,0.011116531,0.426703066,39,12,5,2012,CV2,RKHS
SdW_z,PAK_2020,PAK,0.247860327,0.214493249,0.54328465,48,12,5,2012,CV2,RKHS
SdW_z,PAK_2021,PAK,0.276900265,0.268729223,0.747736927,47,12,5,2012,CV2,RKHS
SdW_z,AUS_2017,AUS,-0.110410432,0.063924168,0.270407889,74,13,1,2013,CV2,RKHS
SdW_z,AUS_2018,AUS,0.225479682,0.18118696,0.5756212,97,13,1,2013,CV2,RKHS
SdW_z,AUS_2019,AUS,0.397915619,0.391402285,0.714708545,48,13,1,2013,CV2,RKHS
SdW_z,PAK_2019,PAK,0.133380082,0.196502154,0.589228789,40,13,1,2013,CV2,RKHS
SdW_z,PAK_2020,PAK,0.074398346,0.176452613,0.44417386,49,13,1,2013,CV2,RKHS
SdW_z,PAK_2021,PAK,0.175417264,0.273336776,0.463668294,48,13,1,2013,CV2,RKHS
SdW_z,AUS_2017,AUS,0.242507788,0.304467896,0.494478385,73,13,2,2013,CV2,RKHS
SdW_z,AUS_2018,AUS,0.474566047,0.466106041,0.757622669,97,13,2,2013,CV2,RKHS
SdW_z,AUS_2019,AUS,0.014315088,0.006025404,0.634173952,48,13,2,2013,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.243043185,-0.163165971,0.3473069,40,13,2,2013,CV2,RKHS
SdW_z,PAK_2020,PAK,0.095750448,0.070928598,0.563340748,49,13,2,2013,CV2,RKHS
SdW_z,PAK_2021,PAK,0.252474069,0.121264758,0.683768266,48,13,2,2013,CV2,RKHS
SdW_z,AUS_2017,AUS,0.166639379,0.161543387,0.477669713,73,13,3,2013,CV2,RKHS
SdW_z,AUS_2018,AUS,0.338771051,0.259318434,0.640553183,97,13,3,2013,CV2,RKHS
SdW_z,AUS_2019,AUS,0.282263552,0.225491262,0.815621634,48,13,3,2013,CV2,RKHS
SdW_z,PAK_2019,PAK,0.066564764,0.147078906,0.453099526,40,13,3,2013,CV2,RKHS
SdW_z,PAK_2020,PAK,0.272772422,0.292174162,0.411976034,48,13,3,2013,CV2,RKHS
SdW_z,PAK_2021,PAK,0.142985517,0.153127969,0.555956994,48,13,3,2013,CV2,RKHS
SdW_z,AUS_2017,AUS,0.271580471,0.359204579,0.477932047,73,13,4,2013,CV2,RKHS
SdW_z,AUS_2018,AUS,0.384563049,0.317231857,0.68628955,97,13,4,2013,CV2,RKHS
SdW_z,AUS_2019,AUS,0.341570921,0.366172719,0.756503325,48,13,4,2013,CV2,RKHS
SdW_z,PAK_2019,PAK,0.135742726,0.174658563,0.524116168,40,13,4,2013,CV2,RKHS
SdW_z,PAK_2020,PAK,-0.126681226,-0.106020718,0.295839825,48,13,4,2013,CV2,RKHS
SdW_z,PAK_2021,PAK,0.252427473,0.330356902,0.615677149,48,13,4,2013,CV2,RKHS
SdW_z,AUS_2017,AUS,0.304350015,0.452348446,0.373973871,73,13,5,2013,CV2,RKHS
SdW_z,AUS_2018,AUS,0.325959346,0.335060637,0.507655167,96,13,5,2013,CV2,RKHS
SdW_z,AUS_2019,AUS,0.147714956,0.121478587,0.671777405,48,13,5,2013,CV2,RKHS
SdW_z,PAK_2019,PAK,0.168634163,-0.025507039,0.604286369,39,13,5,2013,CV2,RKHS
SdW_z,PAK_2020,PAK,0.284441479,0.250000094,0.605036168,48,13,5,2013,CV2,RKHS
SdW_z,PAK_2021,PAK,0.163697773,0.231770084,0.627645978,47,13,5,2013,CV2,RKHS
SdW_z,AUS_2017,AUS,0.204938447,0.315874439,0.45981423,74,14,1,2014,CV2,RKHS
SdW_z,AUS_2018,AUS,0.368165911,0.294012059,0.723528965,97,14,1,2014,CV2,RKHS
SdW_z,AUS_2019,AUS,0.264816668,0.234712988,0.781647358,48,14,1,2014,CV2,RKHS
SdW_z,PAK_2019,PAK,0.030927456,-0.008309513,0.536395486,40,14,1,2014,CV2,RKHS
SdW_z,PAK_2020,PAK,0.022870404,0.095824351,0.323705353,49,14,1,2014,CV2,RKHS
SdW_z,PAK_2021,PAK,0.136391351,0.181911951,0.566997212,48,14,1,2014,CV2,RKHS
SdW_z,AUS_2017,AUS,0.289677325,0.311982662,0.435432507,73,14,2,2014,CV2,RKHS
SdW_z,AUS_2018,AUS,0.473792055,0.447864923,0.714916925,97,14,2,2014,CV2,RKHS
SdW_z,AUS_2019,AUS,0.189588703,0.163595408,0.716629557,48,14,2,2014,CV2,RKHS
SdW_z,PAK_2019,PAK,0.147460815,0.153660277,0.576883016,40,14,2,2014,CV2,RKHS
SdW_z,PAK_2020,PAK,0.132513526,0.183373403,0.504772065,49,14,2,2014,CV2,RKHS
SdW_z,PAK_2021,PAK,0.141737833,0.222584153,0.50432303,48,14,2,2014,CV2,RKHS
SdW_z,AUS_2017,AUS,-0.014668397,0.104845802,0.421595104,73,14,3,2014,CV2,RKHS
SdW_z,AUS_2018,AUS,0.14768841,0.244967602,0.396097155,97,14,3,2014,CV2,RKHS
SdW_z,AUS_2019,AUS,0.267470459,0.254837572,0.5503692,48,14,3,2014,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.020348456,0.03267752,0.52668457,40,14,3,2014,CV2,RKHS
SdW_z,PAK_2020,PAK,0.112007521,0.107303139,0.56620996,48,14,3,2014,CV2,RKHS
SdW_z,PAK_2021,PAK,0.171883154,0.154209412,0.515532618,48,14,3,2014,CV2,RKHS
SdW_z,AUS_2017,AUS,0.274692292,0.346265986,0.406080788,73,14,4,2014,CV2,RKHS
SdW_z,AUS_2018,AUS,0.284255519,0.257265531,0.607545298,97,14,4,2014,CV2,RKHS
SdW_z,AUS_2019,AUS,0.301452604,0.291328539,0.842083043,48,14,4,2014,CV2,RKHS
SdW_z,PAK_2019,PAK,0.24453894,0.301250704,0.57222653,40,14,4,2014,CV2,RKHS
SdW_z,PAK_2020,PAK,0.229636394,0.282624317,0.498211854,48,14,4,2014,CV2,RKHS
SdW_z,PAK_2021,PAK,0.091483501,0.177514795,0.572392995,48,14,4,2014,CV2,RKHS
SdW_z,AUS_2017,AUS,0.150030126,0.325172398,0.355520419,73,14,5,2014,CV2,RKHS
SdW_z,AUS_2018,AUS,0.309849857,0.327706726,0.577735162,96,14,5,2014,CV2,RKHS
SdW_z,AUS_2019,AUS,0.205316714,0.194056182,0.691090785,48,14,5,2014,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.161120072,0.045552881,0.447565991,39,14,5,2014,CV2,RKHS
SdW_z,PAK_2020,PAK,0.241101041,0.137773732,0.656578678,48,14,5,2014,CV2,RKHS
SdW_z,PAK_2021,PAK,0.33753696,0.314355941,0.708083068,47,14,5,2014,CV2,RKHS
SdW_z,AUS_2017,AUS,0.252692406,0.321398687,0.47568323,74,15,1,2015,CV2,RKHS
SdW_z,AUS_2018,AUS,0.300229127,0.267885735,0.65151216,97,15,1,2015,CV2,RKHS
SdW_z,AUS_2019,AUS,0.14737284,0.193079116,0.628785967,48,15,1,2015,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.091146882,0.058020632,0.368497588,40,15,1,2015,CV2,RKHS
SdW_z,PAK_2020,PAK,0.389944719,0.309400489,0.702913276,49,15,1,2015,CV2,RKHS
SdW_z,PAK_2021,PAK,0.245054946,0.352178044,0.567035882,48,15,1,2015,CV2,RKHS
SdW_z,AUS_2017,AUS,0.237407788,0.361072543,0.382937769,73,15,2,2015,CV2,RKHS
SdW_z,AUS_2018,AUS,0.104206568,0.074892576,0.548010052,97,15,2,2015,CV2,RKHS
SdW_z,AUS_2019,AUS,0.302701449,0.237197058,0.720299338,48,15,2,2015,CV2,RKHS
SdW_z,PAK_2019,PAK,-0.136809509,-0.121723517,0.370593551,40,15,2,2015,CV2,RKHS
SdW_z,PAK_2020,PAK,0.016907761,0.017778702,0.276615698,49,15,2,2015,CV2,RKHS
SdW_z,PAK_2021,PAK,0.098304642,0.123018461,0.530984895,48,15,2,2015,CV2,RKHS
SdW_z,AUS_2017,AUS,0.109530912,0.216704463,0.394481743,73,15,3,2015,CV2,RKHS
SdW_z,AUS_2018,AUS,0.334484059,0.34035908,0.549216593,97,15,3,2015,CV2,RKHS
SdW_z,AUS_2019,AUS,0.047827906,0.011942243,0.644599958,48,15,3,2015,CV2,RKHS
SdW_z,PAK_2019,PAK,0.070048988,0.139124193,0.562519361,40,15,3,2015,CV2,RKHS
SdW_z,PAK_2020,PAK,0.062706298,0.068894359,0.540622531,48,15,3,2015,CV2,RKHS
SdW_z,PAK_2021,PAK,0.237627202,0.170235867,0.682653295,48,15,3,2015,CV2,RKHS
SdW_z,AUS_2017,AUS,0.045859399,0.268862577,0.393924062,73,15,4,2015,CV2,RKHS
SdW_z,AUS_2018,AUS,0.327964017,0.259269244,0.645696761,97,15,4,2015,CV2,RKHS
SdW_z,AUS_2019,AUS,0.266129789,0.17712037,0.819817192,48,15,4,2015,CV2,RKHS
SdW_z,PAK_2019,PAK,0.327920758,0.347805054,0.680285124,40,15,4,2015,CV2,RKHS
SdW_z,PAK_2020,PAK,-0.122457597,-0.19115421,0.436765543,48,15,4,2015,CV2,RKHS
SdW_z,PAK_2021,PAK,0.200250871,0.193670955,0.632324252,48,15,4,2015,CV2,RKHS
SdW_z,AUS_2017,AUS,0.313272486,0.301903675,0.525563928,73,15,5,2015,CV2,RKHS
SdW_z,AUS_2018,AUS,0.48597068,0.417218611,0.787345541,96,15,5,2015,CV2,RKHS
SdW_z,AUS_2019,AUS,0.367735461,0.34153888,0.8377322,48,15,5,2015,CV2,RKHS
SdW_z,PAK_2019,PAK,0.200096163,0.21381547,0.57870995,39,15,5,2015,CV2,RKHS
SdW_z,PAK_2020,PAK,0.301618327,0.416750497,0.434946461,48,15,5,2015,CV2,RKHS
SdW_z,PAK_2021,PAK,0.052938725,0.088787353,0.534545948,47,15,5,2015,CV2,RKHS
SdW_z,AUS_2017,AUS,0.15475809,0.225216947,0.277161685,366,NA,NA,NA,CV0,RKHS
SdW_z,AUS_2018,AUS,0.224177698,0.207527989,0.455020195,484,NA,NA,NA,CV0,RKHS
SdW_z,AUS_2019,AUS,0.206316894,0.187614045,0.848325636,240,NA,NA,NA,CV0,RKHS
SdW_z,PAK_2019,PAK,0.049449039,0.074946531,0.473508729,199,NA,NA,NA,CV0,RKHS
SdW_z,PAK_2020,PAK,0.132221548,0.123193443,0.56573462,242,NA,NA,NA,CV0,RKHS
SdW_z,PAK_2021,PAK,0.166779813,0.182406266,0.466446258,239,NA,NA,NA,CV0,RKHS
SdW_z,PAK_2019,PAK,-0.000714346,0.054905718,0.482975889,199,NA,NA,NA,CrossLoc_AUS->PAK,RKHS
SdW_z,PAK_2020,PAK,0.084562773,0.086857966,0.290666572,242,NA,NA,NA,CrossLoc_AUS->PAK,RKHS
SdW_z,PAK_2021,PAK,0.119456847,0.155928859,0.431336364,239,NA,NA,NA,CrossLoc_AUS->PAK,RKHS
SdW_z,AUS_2017,AUS,0.149684675,0.22542512,0.255552495,366,NA,NA,NA,CrossLoc_PAK->AUS,RKHS
SdW_z,AUS_2018,AUS,0.057236257,0.074094474,0.344619423,484,NA,NA,NA,CrossLoc_PAK->AUS,RKHS
SdW_z,AUS_2019,AUS,0.010322735,0.060206188,0.371346246,240,NA,NA,NA,CrossLoc_PAK->AUS,RKHS
TGW,AUS_2018,AUS,0.50467494,0.512923115,0.858220731,101,1,1,1001,CV1,RKHS
TGW,AUS_2019,AUS,0.198586006,0.290991466,0.814704786,41,1,1,1001,CV1,RKHS
TGW,PAK_2019,PAK,0.310472439,0.303973797,0.757525068,44,1,1,1001,CV1,RKHS
TGW,PAK_2020,PAK,0.097457793,0.090697978,0.564756729,49,1,1,1001,CV1,RKHS
TGW,PAK_2021,PAK,-0.002098848,0.021328163,0.607588686,49,1,1,1001,CV1,RKHS
TGW,AUS_2018,AUS,0.51037685,0.543469473,0.809103116,89,1,2,1001,CV1,RKHS
TGW,AUS_2019,AUS,0.446577985,0.44590284,0.868482942,51,1,2,1001,CV1,RKHS
TGW,PAK_2019,PAK,0.034059029,0.115006658,0.654817509,39,1,2,1001,CV1,RKHS
TGW,PAK_2020,PAK,-0.367144325,-0.322006589,0.470446057,45,1,2,1001,CV1,RKHS
TGW,PAK_2021,PAK,-0.065916298,-0.037771025,0.579707649,42,1,2,1001,CV1,RKHS
TGW,AUS_2018,AUS,0.408645095,0.451808449,0.798244514,94,1,3,1001,CV1,RKHS
TGW,AUS_2019,AUS,0.165004662,0.169135833,0.631849802,50,1,3,1001,CV1,RKHS
TGW,PAK_2019,PAK,0.060798896,0.149202417,0.652449334,37,1,3,1001,CV1,RKHS
TGW,PAK_2020,PAK,0.471755786,0.516458453,0.738055376,43,1,3,1001,CV1,RKHS
TGW,PAK_2021,PAK,0.230137432,0.22789564,0.649168029,45,1,3,1001,CV1,RKHS
TGW,AUS_2018,AUS,0.443227115,0.41264032,0.798510606,98,1,4,1001,CV1,RKHS
TGW,AUS_2019,AUS,0.357784684,0.277273472,0.795792003,42,1,4,1001,CV1,RKHS
TGW,PAK_2019,PAK,0.003295015,0.104412522,0.689673958,42,1,4,1001,CV1,RKHS
TGW,PAK_2020,PAK,0.523052238,0.52884943,0.794312635,53,1,4,1001,CV1,RKHS
TGW,PAK_2021,PAK,0.077383659,0.067825317,0.674111817,53,1,4,1001,CV1,RKHS
TGW,AUS_2018,AUS,0.484798828,0.520136608,0.769548366,96,1,5,1001,CV1,RKHS
TGW,AUS_2019,AUS,0.101106023,0.069741219,0.595115649,47,1,5,1001,CV1,RKHS
TGW,PAK_2019,PAK,0.000264562,-0.015663946,0.677362841,37,1,5,1001,CV1,RKHS
TGW,PAK_2020,PAK,-0.006349118,0.001267858,0.621551462,51,1,5,1001,CV1,RKHS
TGW,PAK_2021,PAK,0.194634923,0.185643274,0.688104971,50,1,5,1001,CV1,RKHS
TGW,AUS_2018,AUS,0.418552622,0.446464747,0.728135444,93,2,1,1002,CV1,RKHS
TGW,AUS_2019,AUS,0.295362991,0.328088649,0.770782208,52,2,1,1002,CV1,RKHS
TGW,PAK_2019,PAK,0.072044974,0.140619518,0.731119096,37,2,1,1002,CV1,RKHS
TGW,PAK_2020,PAK,-0.158056339,-0.08564721,0.442966637,49,2,1,1002,CV1,RKHS
TGW,PAK_2021,PAK,0.013073928,-0.025873288,0.69929773,49,2,1,1002,CV1,RKHS
TGW,AUS_2018,AUS,0.553887282,0.578182935,0.804000695,101,2,2,1002,CV1,RKHS
TGW,AUS_2019,AUS,0.379234142,0.283735518,0.85754663,41,2,2,1002,CV1,RKHS
TGW,PAK_2019,PAK,0.157194373,0.096309972,0.664026693,41,2,2,1002,CV1,RKHS
TGW,PAK_2020,PAK,0.454300623,0.42675952,0.865004065,52,2,2,1002,CV1,RKHS
TGW,PAK_2021,PAK,0.194509738,0.239319338,0.620854462,51,2,2,1002,CV1,RKHS
TGW,AUS_2018,AUS,0.434165342,0.446875612,0.844357876,100,2,3,1002,CV1,RKHS
TGW,AUS_2019,AUS,0.124002106,0.099064098,0.741308969,38,2,3,1002,CV1,RKHS
TGW,PAK_2019,PAK,0.180949878,0.265067824,0.506086395,41,2,3,1002,CV1,RKHS
TGW,PAK_2020,PAK,0.219978344,0.228251943,0.686287941,43,2,3,1002,CV1,RKHS
TGW,PAK_2021,PAK,-0.162829969,-0.114577501,0.463606697,45,2,3,1002,CV1,RKHS
TGW,AUS_2018,AUS,0.482486918,0.481424217,0.696861488,94,2,4,1002,CV1,RKHS
TGW,AUS_2019,AUS,0.107517858,0.13297851,0.678300314,53,2,4,1002,CV1,RKHS
TGW,PAK_2019,PAK,-0.06804623,-0.006732098,0.698834394,42,2,4,1002,CV1,RKHS
TGW,PAK_2020,PAK,0.133430693,0.113108177,0.676284983,48,2,4,1002,CV1,RKHS
TGW,PAK_2021,PAK,0.239443255,0.220810462,0.656447225,46,2,4,1002,CV1,RKHS
TGW,AUS_2018,AUS,0.457112375,0.475999573,0.740054207,90,2,5,1002,CV1,RKHS
TGW,AUS_2019,AUS,0.261415838,0.32767643,0.738805364,47,2,5,1002,CV1,RKHS
TGW,PAK_2019,PAK,0.121429508,0.187784318,0.665968299,38,2,5,1002,CV1,RKHS
TGW,PAK_2020,PAK,0.120957543,0.098491258,0.798541708,49,2,5,1002,CV1,RKHS
TGW,PAK_2021,PAK,0.223109324,0.18241538,0.763599178,48,2,5,1002,CV1,RKHS
TGW,AUS_2018,AUS,0.38715448,0.409654611,0.73892127,98,3,1,1003,CV1,RKHS
TGW,AUS_2019,AUS,0.052606694,0.08082603,0.600650985,50,3,1,1003,CV1,RKHS
TGW,PAK_2019,PAK,-0.083235209,-0.073795283,0.597764741,46,3,1,1003,CV1,RKHS
TGW,PAK_2020,PAK,0.165975845,0.155406783,0.573715044,53,3,1,1003,CV1,RKHS
TGW,PAK_2021,PAK,0.103764697,0.120995868,0.620070483,53,3,1,1003,CV1,RKHS
TGW,AUS_2018,AUS,0.566956497,0.554372632,0.820223112,95,3,2,1003,CV1,RKHS
TGW,AUS_2019,AUS,0.44384139,0.458627013,0.813813999,44,3,2,1003,CV1,RKHS
TGW,PAK_2019,PAK,-0.078402203,-0.079831228,0.659880834,32,3,2,1003,CV1,RKHS
TGW,PAK_2020,PAK,0.148480327,0.090744903,0.671647918,38,3,2,1003,CV1,RKHS
TGW,PAK_2021,PAK,0.02827535,0.083505432,0.722630996,34,3,2,1003,CV1,RKHS
TGW,AUS_2018,AUS,0.592537629,0.635466396,0.836918729,97,3,3,1003,CV1,RKHS
TGW,AUS_2019,AUS,0.289138991,0.206944636,0.769086655,41,3,3,1003,CV1,RKHS
TGW,PAK_2019,PAK,0.311678393,0.418048703,0.891443251,44,3,3,1003,CV1,RKHS
TGW,PAK_2020,PAK,0.215241879,0.226065433,0.606229282,52,3,3,1003,CV1,RKHS
TGW,PAK_2021,PAK,0.05896076,-0.014888899,0.470394616,51,3,3,1003,CV1,RKHS
TGW,AUS_2018,AUS,0.527948647,0.540299045,0.761936696,91,3,4,1003,CV1,RKHS
TGW,AUS_2019,AUS,0.395815629,0.466127459,0.751544374,48,3,4,1003,CV1,RKHS
TGW,PAK_2019,PAK,0.277775672,0.310677228,0.735978027,41,3,4,1003,CV1,RKHS
TGW,PAK_2020,PAK,0.180320671,0.115536592,0.757800811,52,3,4,1003,CV1,RKHS
TGW,PAK_2021,PAK,0.072523801,0.073538943,0.663783331,54,3,4,1003,CV1,RKHS
TGW,AUS_2018,AUS,0.383081677,0.406528448,0.717568138,97,3,5,1003,CV1,RKHS
TGW,AUS_2019,AUS,0.207284976,0.250746434,0.642390434,48,3,5,1003,CV1,RKHS
TGW,PAK_2019,PAK,0.103895875,0.199819798,0.547212287,36,3,5,1003,CV1,RKHS
TGW,PAK_2020,PAK,0.136646002,0.143227426,0.581545008,46,3,5,1003,CV1,RKHS
TGW,PAK_2021,PAK,0.133106687,0.119068963,0.729050766,47,3,5,1003,CV1,RKHS
TGW,AUS_2018,AUS,0.403904748,0.471253135,0.781341177,93,4,1,1004,CV1,RKHS
TGW,AUS_2019,AUS,0.145980671,0.254454642,0.671359051,50,4,1,1004,CV1,RKHS
TGW,PAK_2019,PAK,0.33370697,0.359375946,0.744785267,38,4,1,1004,CV1,RKHS
TGW,PAK_2020,PAK,0.255465522,0.251193484,0.814487676,49,4,1,1004,CV1,RKHS
TGW,PAK_2021,PAK,0.049870284,0.091259503,0.578875166,48,4,1,1004,CV1,RKHS
TGW,AUS_2018,AUS,0.460875753,0.440603772,0.760323945,92,4,2,1004,CV1,RKHS
TGW,AUS_2019,AUS,0.37532766,0.285875949,0.791214935,51,4,2,1004,CV1,RKHS
TGW,PAK_2019,PAK,0.039688331,0.089850374,0.686942075,42,4,2,1004,CV1,RKHS
TGW,PAK_2020,PAK,0.115933414,0.136767434,0.541402809,49,4,2,1004,CV1,RKHS
TGW,PAK_2021,PAK,0.107928542,0.075508995,0.672525211,45,4,2,1004,CV1,RKHS
TGW,AUS_2018,AUS,0.566956254,0.56748049,0.835979329,97,4,3,1004,CV1,RKHS
TGW,AUS_2019,AUS,0.404270198,0.464802237,0.826554582,41,4,3,1004,CV1,RKHS
TGW,PAK_2019,PAK,-0.018185934,0.005789744,0.664060302,44,4,3,1004,CV1,RKHS
TGW,PAK_2020,PAK,0.107704136,0.092084129,0.644255626,51,4,3,1004,CV1,RKHS
TGW,PAK_2021,PAK,0.014226208,-0.052215637,0.560966939,53,4,3,1004,CV1,RKHS
TGW,AUS_2018,AUS,0.602575612,0.598187147,0.723209586,103,4,4,1004,CV1,RKHS
TGW,AUS_2019,AUS,0.205364242,0.201575336,0.726728262,50,4,4,1004,CV1,RKHS
TGW,PAK_2019,PAK,0.153712917,0.243886472,0.647846142,40,4,4,1004,CV1,RKHS
TGW,PAK_2020,PAK,0.10250539,0.076739274,0.800546712,48,4,4,1004,CV1,RKHS
TGW,PAK_2021,PAK,0.141925745,0.28445001,0.60060342,48,4,4,1004,CV1,RKHS
TGW,AUS_2018,AUS,0.349323758,0.390336709,0.663696751,93,4,5,1004,CV1,RKHS
TGW,AUS_2019,AUS,0.291827383,0.234615385,0.819009524,39,4,5,1004,CV1,RKHS
TGW,PAK_2019,PAK,-0.010761887,-0.01711322,0.592824079,35,4,5,1004,CV1,RKHS
TGW,PAK_2020,PAK,0.169358179,0.151145586,0.631786305,44,4,5,1004,CV1,RKHS
TGW,PAK_2021,PAK,0.029283319,-0.018382474,0.616102429,45,4,5,1004,CV1,RKHS
TGW,AUS_2018,AUS,0.429636323,0.439105569,0.700594869,98,5,1,1005,CV1,RKHS
TGW,AUS_2019,AUS,0.294561069,0.340893975,0.74082209,53,5,1,1005,CV1,RKHS
TGW,PAK_2019,PAK,0.11717358,0.14340643,0.653274481,50,5,1,1005,CV1,RKHS
TGW,PAK_2020,PAK,0.051100418,0.121138057,0.680189281,51,5,1,1005,CV1,RKHS
TGW,PAK_2021,PAK,0.053275318,0.053188449,0.676286914,54,5,1,1005,CV1,RKHS
TGW,AUS_2018,AUS,0.724914811,0.67887448,0.918717539,92,5,2,1005,CV1,RKHS
TGW,AUS_2019,AUS,0.509284445,0.470210411,0.760496186,55,5,2,1005,CV1,RKHS
TGW,PAK_2019,PAK,0.201881322,0.164684293,0.669353178,38,5,2,1005,CV1,RKHS
TGW,PAK_2020,PAK,0.134775329,0.128474347,0.645361343,47,5,2,1005,CV1,RKHS
TGW,PAK_2021,PAK,-0.14124946,-0.136975203,0.523972236,42,5,2,1005,CV1,RKHS
TGW,AUS_2018,AUS,0.405433261,0.450310967,0.680000317,92,5,3,1005,CV1,RKHS
TGW,AUS_2019,AUS,0.291387391,0.292382497,0.733253382,42,5,3,1005,CV1,RKHS
TGW,PAK_2019,PAK,0.007840681,0.090442159,0.476580948,32,5,3,1005,CV1,RKHS
TGW,PAK_2020,PAK,0.155076968,0.110183303,0.671235887,43,5,3,1005,CV1,RKHS
TGW,PAK_2021,PAK,0.137101072,0.123697328,0.646528866,43,5,3,1005,CV1,RKHS
TGW,AUS_2018,AUS,0.437847941,0.452059201,0.845561009,99,5,4,1005,CV1,RKHS
TGW,AUS_2019,AUS,0.283978327,0.237979554,0.787861743,39,5,4,1005,CV1,RKHS
TGW,PAK_2019,PAK,0.099682442,0.147705461,0.668686136,39,5,4,1005,CV1,RKHS
TGW,PAK_2020,PAK,0.249629248,0.261383651,0.623437029,50,5,4,1005,CV1,RKHS
TGW,PAK_2021,PAK,0.201654028,0.229992531,0.678482282,52,5,4,1005,CV1,RKHS
TGW,AUS_2018,AUS,0.494692936,0.531187536,0.78278193,97,5,5,1005,CV1,RKHS
TGW,AUS_2019,AUS,-0.028069689,0.007941653,0.638267049,42,5,5,1005,CV1,RKHS
TGW,PAK_2019,PAK,-0.050752326,0.025183272,0.719194036,40,5,5,1005,CV1,RKHS
TGW,PAK_2020,PAK,0.149821344,0.137202165,0.625008324,50,5,5,1005,CV1,RKHS
TGW,PAK_2021,PAK,0.066474488,0.166825008,0.649038867,48,5,5,1005,CV1,RKHS
TGW,AUS_2018,AUS,0.51016356,0.568364506,0.818283332,96,6,1,1006,CV1,RKHS
TGW,AUS_2019,AUS,0.244092231,0.288183919,0.596298703,51,6,1,1006,CV1,RKHS
TGW,PAK_2019,PAK,0.257036475,0.240031066,0.612779289,36,6,1,1006,CV1,RKHS
TGW,PAK_2020,PAK,0.32155363,0.298282169,0.730928401,47,6,1,1006,CV1,RKHS
TGW,PAK_2021,PAK,-0.043598976,-0.005983038,0.70864876,46,6,1,1006,CV1,RKHS
TGW,AUS_2018,AUS,0.324506201,0.352233599,0.74991303,89,6,2,1006,CV1,RKHS
TGW,AUS_2019,AUS,0.400146078,0.41093963,0.730199743,40,6,2,1006,CV1,RKHS
TGW,PAK_2019,PAK,0.343010739,0.324389567,0.733423243,38,6,2,1006,CV1,RKHS
TGW,PAK_2020,PAK,0.126186859,0.131566799,0.680235804,47,6,2,1006,CV1,RKHS
TGW,PAK_2021,PAK,0.166049437,0.12351947,0.73697643,44,6,2,1006,CV1,RKHS
TGW,AUS_2018,AUS,0.501724158,0.505298977,0.67452624,100,6,3,1006,CV1,RKHS
TGW,AUS_2019,AUS,0.35414915,0.346696507,0.60885293,55,6,3,1006,CV1,RKHS
TGW,PAK_2019,PAK,-0.108274495,-0.084996975,0.665005089,41,6,3,1006,CV1,RKHS
TGW,PAK_2020,PAK,0.0440356,0.051658964,0.430261761,52,6,3,1006,CV1,RKHS
TGW,PAK_2021,PAK,-0.130220685,-0.073750678,0.43068172,55,6,3,1006,CV1,RKHS
TGW,AUS_2018,AUS,0.462537335,0.461297153,0.846965858,98,6,4,1006,CV1,RKHS
TGW,AUS_2019,AUS,0.068242507,0.088376365,0.679467376,49,6,4,1006,CV1,RKHS
TGW,PAK_2019,PAK,0.070443478,0.122416721,0.617767395,45,6,4,1006,CV1,RKHS
TGW,PAK_2020,PAK,0.133588174,0.106197772,0.789143647,47,6,4,1006,CV1,RKHS
TGW,PAK_2021,PAK,0.054227607,0.03841139,0.462888232,44,6,4,1006,CV1,RKHS
TGW,AUS_2018,AUS,0.601757304,0.633673625,0.700754317,95,6,5,1006,CV1,RKHS
TGW,AUS_2019,AUS,0.221824644,0.230878218,0.781038375,36,6,5,1006,CV1,RKHS
TGW,PAK_2019,PAK,0.007650315,0.090803214,0.698490394,39,6,5,1006,CV1,RKHS
TGW,PAK_2020,PAK,0.151212826,0.145775682,0.708755518,48,6,5,1006,CV1,RKHS
TGW,PAK_2021,PAK,0.231388879,0.308379581,0.608004652,50,6,5,1006,CV1,RKHS
TGW,AUS_2018,AUS,0.516443183,0.52559785,0.762129225,92,7,1,1007,CV1,RKHS
TGW,AUS_2019,AUS,0.273493652,0.257111045,0.760209787,39,7,1,1007,CV1,RKHS
TGW,PAK_2019,PAK,0.099029197,0.13111068,0.731555996,40,7,1,1007,CV1,RKHS
TGW,PAK_2020,PAK,0.186824549,0.211259499,0.745359541,50,7,1,1007,CV1,RKHS
TGW,PAK_2021,PAK,0.084413242,0.135195979,0.674998335,46,7,1,1007,CV1,RKHS
TGW,AUS_2018,AUS,0.578191752,0.576120236,0.783498209,99,7,2,1007,CV1,RKHS
TGW,AUS_2019,AUS,0.252398715,0.250557109,0.765937275,42,7,2,1007,CV1,RKHS
TGW,PAK_2019,PAK,0.124179405,0.156809569,0.739270515,46,7,2,1007,CV1,RKHS
TGW,PAK_2020,PAK,0.385918965,0.307590346,0.768450892,49,7,2,1007,CV1,RKHS
